query,lat,lon,lat_min,lat_max,lon_min,lon_max
Santa Clara Av & Park St (55511) Alameda,44.1002562,-123.1358173,44.100244000000004,44.1009549,-123.1416346,-123.1300124
Telegraph Av & Claremont Av (56646) Oakland,51.4907794,0.0047589,51.4907546,51.4907947,0.004704,0.0048864
San Pablo Av & 40th St (55535) Oakland,37.9569006,-122.3375187,37.9566735,37.9569006,-122.3375187,-122.3372024
Southland Dr & California Bank (Southland Mall) (54433) Hayward,30.2448703,-97.7751017,30.2436314,30.2454545,-97.7758909,-97.7750431
B St & 4th St (51534) Hayward,51.4262731,11.9817057,51.4262731,51.4265597,11.9803143,11.9818183
Mcdonald and Marina Pkwy Richmond,48.6743284,-123.4240204,48.6742784,48.6743784,-123.4240704,-123.4239704
Thomas L Berkley Way & Telegraph Av (19th St BART) (55777) Oakland,37.8093464,-122.2690128,37.8090326,37.8095673,-122.2695941,-122.2682388
MacArthur Bart Oakland,37.8288861,-122.2663055,37.8288361,37.8289361,-122.2663555,-122.2662555
None Richmond,33.7143135,-117.7629202,33.7136852,33.7150701,-117.7635672,-117.7625436
Durant Avenue (52429) Oakland,37.7423827,-122.146585,37.7418404,37.7424719,-122.1470287,-122.1465162
Not indicated CA USA,NA,NA,NA,NA,NA,NA
Washing ave Albany,37.8922797,-122.2993321,37.8922297,37.8923297,-122.2993821,-122.2992821
Bayfair BART San Leandro,NA,NA,NA,NA,NA,NA
Union City Bart Union City,37.5904337,-122.0176108,37.5903837,37.5904837,-122.0176608,-122.0175608
NA NA,44.5349559,4.0038687,44.5349059,44.5350059,4.0038187,4.0039187
Shattuck Av & Allston Way (52808) Berkeley,37.8480994,-122.265547,37.8445156,37.8520303,-122.2660822,-122.2650837
11th St & Jackson St (52643) Oakland,39.9517977,-75.1583456,39.9467977,39.9567977,-75.1633456,-75.1533456
Adeline St & Fairview St (54254) Hayward,32.8315825,-96.861353,32.8315779,32.831608,-96.8616323,-96.859828
Foothill Blvd & 68th Av (51888) Oakland,37.7959158,-122.2507026,37.7948685,37.7970687,-122.2520042,-122.2495137
Shellmound St & Christie Av (52389) Emeryville,37.830495,-122.2928991,37.8304119,37.830495,-122.2928991,-122.2928926
lake merritt bart CA USA,37.7970874,-122.2660598,37.7970374,37.7971374,-122.2661098,-122.2660098
39th Avenue (52602) Oakland,37.7976847,-122.1852482,37.7968058,37.7977719,-122.1866317,-122.1851118
Real time function CA USA,NA,NA,NA,NA,NA,NA
MacDonald Av & 33rd St (DeJean Middle School) (58665) Richmond,51.5822651,0.2276042,51.5815081,51.5830167,0.2261481,0.2295068
Santa Clara St & Santa Clara Way (51410) Hayward,37.3228489,-121.9120754,37.3228489,37.32285,-121.9120754,-121.9118184
Broadway & 12th St (12th St BART) (51111) Oakland,52.0353825,-1.8618609,52.0153825,52.0553825,-1.8818609,-1.8418609
University Av & Bait Shop (52595) Berkeley,34.3650578,-89.5323765,34.3649124,34.3652274,-89.5338825,-89.531078
highland hospital Oakland,37.7982203,-122.23138521258551,37.7968715,37.799542,-122.2332395,-122.2295763
23rd and International Oakland,37.7831365,-122.2356729,37.7830865,37.7831865,-122.2357229,-122.2356229
31st  Avenue (52596) Oakland,37.7784215,-122.2264214,37.7780404,37.7790263,-122.2266165,-122.2261137
Union Landing Transit Center (50853) Union City,37.5987701,-122.066295,37.5987201,37.5988201,-122.066345,-122.066245
Thomas L Berkley Way & Telegraph Av (19th St BART) (55777) Oakland,37.8093464,-122.2690128,37.8090326,37.8095673,-122.2695941,-122.2682388
Fremont BART (57093) Fremont,NA,NA,NA,NA,NA,NA
17th & Broadway Oakland,40.75214765,-73.84098634536477,40.7520387,40.7522467,-73.8411286,-73.8408765
7th St & Harrison St (55571) Oakland,35.2272847,-80.8382233,35.2222847,35.2322847,-80.8432233,-80.8332233
Shane Dr & Hilltop Mall Rd (56332) CA USA,35.7171101,-78.5403097,35.7170586,35.7171101,-78.5403097,-78.5387652
Shane Dr & Hilltop Mall Rd (56332) Richmond,35.7171101,-78.5403097,35.7170586,35.7171101,-78.5403097,-78.5387652
Harbour Way & Ohio Av (55406) Richmond,51.0840692,1.1856779,51.0836995,51.0843144,1.1856052,1.1857464
Filbert St & Central Av (57991) Newark,39.2251933,-76.5899888,39.2249859,39.2253692,-76.593698,-76.5868423
"40555, grimmer boulevard, fremont, Ca CA USA",37.536241700000005,-121.96596879460051,37.5361183,37.5364356,-121.9661041,-121.9657966
Alameda Alameda,25.833333,40.95,25.833283,25.833383,40.94995,40.95005
Santa Clara Av & Park St (55511) Alameda,44.1002562,-123.1358173,44.100244000000004,44.1009549,-123.1416346,-123.1300124
San Pablo Av & Carlson Blvd (52221) El Cerrito,37.9569006,-122.3375187,37.9566735,37.9569006,-122.3375187,-122.3372024
Park St & Santa Clara Av (52666) Alameda,42.3563732,-71.0624614,42.3513732,42.3613732,-71.0674614,-71.0574614
68th foothill CA USA,37.7698954,-122.1772279,37.7698454,37.7699454,-122.17727790000001,-122.1771779
68th foothill CA USA,37.7698954,-122.1772279,37.7698454,37.7699454,-122.17727790000001,-122.1771779
Salesforce Transit Center Bay 32 (50032) San Francisco,37.7899223,-122.3956266,37.7898723,37.7899723,-122.3956766,-122.3955766
Sacramento St & Ward St (58335) Berkeley,38.3329577,-121.2647797,38.332957,38.332964,-121.2675267,-121.262945
Mission Blvd & Jackson St (52188) Hayward,31.9259051,-102.2787734,31.9205189,31.9288395,-102.2839636,-102.2754627
n/a CA USA,34.2727885,-119.2609533,34.2727385,34.2728385,-119.2610033,-119.2609033
Shattuck Sq & Center St (Downtown Berkeley BART) (55559) Berkeley,37.871677399999996,-122.26806900273172,37.8712375,37.8721118,-122.2683292,-122.2677939
Na CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
MacArthur Blvd & 82nd Av (53554) Oakland,37.7929815,-122.1999207,37.7927757,37.7930757,-122.2000027,-122.1997396
emeryville CA USA,37.8314089,-122.2865266,37.827075,37.8499727,-122.3301569,-122.276012
Hayward BART (55055) Hayward,37.669764,-122.086625,37.669714,37.669814,-122.086675,-122.086575
n/a CA USA,34.2727885,-119.2609533,34.2727385,34.2728385,-119.2610033,-119.2609033
11th St & Jefferson St (51110) Oakland,39.9517977,-75.1583456,39.9467977,39.9567977,-75.1633456,-75.1533456
MacArthur Blvd & Lakeshore Av (55576) Oakland,37.7929815,-122.1999207,37.7927757,37.7930757,-122.2000027,-122.1997396
San Francisco CA USA,37.7790262,-122.419906,37.6403143,37.929811,-123.173825,-122.281479
Durant Avenue (52429) San Leandro,37.7391187,-122.1549532,37.7375789,37.7408741,-122.1604722,-122.1487281
None CA USA,40.3697358,-121.561128,40.3696858,40.3697858,-121.561178,-121.561078
Castro Valley across from Safeway Castro Valley,NA,NA,NA,NA,NA,NA
n/a CA USA,34.2727885,-119.2609533,34.2727385,34.2728385,-119.2610033,-119.2609033
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
Eastmont Transit Center (55175) Oakland,37.7687695,-122.1741488,37.7687195,37.7688195,-122.1741988,-122.1740988
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
N/A CA USA,34.2727885,-119.2609533,34.2727385,34.2728385,-119.2610033,-119.2609033
Adaline & San Pablo Berkeley,39.7653572,-80.6464728,39.7453572,39.7853572,-80.6664728,-80.6264728
San Pablo Av & W Grand Av (52227) Oakland,37.9569006,-122.3375187,37.9566735,37.9569006,-122.3375187,-122.3372024
San Pablo Ave CA USA,37.9529192,-122.3333789,37.9527687,37.9529192,-122.3333789,-122.3333144
Southland Dr & California Bank (Southland Mall) (54433) Hayward,30.2448703,-97.7751017,30.2436314,30.2454545,-97.7758909,-97.7750431
Seminary Oakland,37.7811272,-122.17484107627223,37.780387,37.7815448,-122.1753177,-122.1738779
Niles Union City,37.5987996,-122.0610428,37.5987433,37.5987996,-122.0616423,-122.060432
8001 Edgewater Oakland,37.7397955,-122.20210517314723,37.7395627,37.7401111,-122.2024418,-122.2017686
Shellmound St & Bay St (51697) Emeryville,37.830495,-122.2928991,37.8304119,37.830495,-122.2928991,-122.2928926
40th St & Webster St (59112) Oakland,39.9572587,-75.2018813,39.9522587,39.9622587,-75.2068813,-75.1968813
Richmond BART (51646) Richmond,37.9364829,-122.3538432,37.9364329,37.9365329,-122.3538932,-122.3537932
Shattuck Av & Ashby Av (51101) Berkeley,37.8480994,-122.265547,37.8445156,37.8520303,-122.2660822,-122.2650837
Durant Av & Shattuck Av (51835) Berkeley,38.6880767,-90.2459366,38.6874793,38.6897966,-90.2470202,-90.2428062
NA Alameda,-27.3521673,-70.3473607,-27.3522173,-27.3521173,-70.3474107,-70.3473107
54th & International Oakland,41.85177,-87.7565827,41.84677,41.85677,-87.7615827,-87.7515827
11th and broadway Oakland,40.1236518,-88.2076268,40.1236018,40.1237018,-88.2076768,-88.2075768
bus stop CA USA,35.4876011,-119.5446919,35.4873914,35.4876011,-119.5455428,-119.543413
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
Piedmont Av & Dwight Way (51997) Berkeley,37.8276971,-122.2510043,37.8176971,37.8376971,-122.2610043,-122.2410043
Corrine St and Blanch Hayward,NA,NA,NA,NA,NA,NA
Bandcroft Ave Oakland,NA,NA,NA,NA,NA,NA
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
On the bus CA USA,43.0351449,-87.9083029,43.0350949,43.0351949,-87.9083529,-87.9082529
None CA USA,40.3697358,-121.561128,40.3696858,40.3697858,-121.561178,-121.561078
17th & Broadway Oakland,40.75214765,-73.84098634536477,40.7520387,40.7522467,-73.8411286,-73.8408765
14th St & Market St (55113) Oakland,40.7380466,-73.9963408,40.7330466,40.7430466,-74.0013408,-73.9913408
Broadway Av & 12th St (55910) San Pablo,38.611042,-78.793446,38.608829,38.613264,-78.799232,-78.787825
University Av & Grant St (58851) Berkeley,34.3650578,-89.5323765,34.3649124,34.3652274,-89.5338825,-89.531078
Davis st Walmart San Leandro,NA,NA,NA,NA,NA,NA
n/a CA USA,34.2727885,-119.2609533,34.2727385,34.2728385,-119.2610033,-119.2609033
FRUIT/INTERNAITONAL CA USA,NA,NA,NA,NA,NA,NA
N/A CA USA,34.2727885,-119.2609533,34.2727385,34.2728385,-119.2610033,-119.2609033
Eastmont Transit Center (55175) Oakland,37.7687695,-122.1741488,37.7687195,37.7688195,-122.1741988,-122.1740988
N/A CA USA,34.2727885,-119.2609533,34.2727385,34.2728385,-119.2610033,-119.2609033
Webster & Santa Clara Alameda,37.2895151,-92.8792111,37.069637,37.487751,-93.076818,-92.676537
NA San Leandro,-27.6070028,-55.3237111,-27.6070528,-27.6069528,-55.3237611,-55.3236611
N/A CA USA,34.2727885,-119.2609533,34.2727385,34.2728385,-119.2610033,-119.2609033
Broadway and 10th Oakland,37.8017991,-122.2726312,37.8017491,37.8018491,-122.2726812,-122.2725812
Dana and Dewight Berkeley,NA,NA,NA,NA,NA,NA
Lakeshore Oakland,37.8114508,-122.2427168,37.8014508,37.8214508,-122.2527168,-122.2327168
Fremont Blvd & Country Dr (55952) Fremont,37.5451767,-121.9818686,37.5449756,37.5455624,-121.9825944,-121.9814902
Park St & Encinal Av (51444) Alameda,42.3563732,-71.0624614,42.3513732,42.3613732,-71.0674614,-71.0574614
Hayward Bart Hayward,37.669764,-122.086625,37.669714,37.669814,-122.086675,-122.086575
Market St & San Pablo Av (55014) Oakland,35.0616172,-85.308698,35.0561878,35.0616172,-85.3097452,-85.308698
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
B St & 6th St (56440) Hayward,51.4262731,11.9817057,51.4262731,51.4265597,11.9803143,11.9818183
73rd Av & Hamilton St (59311) Oakland,40.7247013,-73.8206636,40.7247013,40.7248069,-73.8206636,-73.8202892
E 14th St & San Leandro Hospital (55669) San Leandro,40.5876898,-73.9552431,40.5876898,40.5878773,-73.955267,-73.9552431
Foothill CA USA,39.799622,-123.283225,39.795157,39.800298,-123.289173,-123.276094
Webster St & Buena Vista Av (51478) Alameda,42.285432,-94.29342,42.28528,42.285461,-94.294864,-94.291172
Broadway Av & 12th St (55910) Oakland,38.611042,-78.793446,38.608829,38.613264,-78.799232,-78.787825
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
Newark Blvd & Jarvis Av (55740) Newark,37.5384034,-122.0329941,37.5377057,37.5396797,-122.03363710000001,-122.0322144
San Pablo Av:Church Ln San Pablo,37.9585062,-122.3396893,37.9584562,37.9585562,-122.3397393,-122.3396393
Hayward Bart Hayward,37.669764,-122.086625,37.669714,37.669814,-122.086675,-122.086575
Durant Av & Telegraph Av (51579) Berkeley,38.6880767,-90.2459366,38.6874793,38.6897966,-90.2470202,-90.2428062
N/A CA USA,34.2727885,-119.2609533,34.2727385,34.2728385,-119.2610033,-119.2609033
n/a Berkeley,37.8701007,-122.2681385,37.8651007,37.8751007,-122.2731385,-122.2631385
South Grimmer and Old Warm Springs Blvd Fremont,NA,NA,NA,NA,NA,NA
Dutton and Bancroft San Leandro,37.7342582,-122.1516288,37.7342082,37.7343082,-122.1516788,-122.1515788
Pittsburg BART Station Pittsburg,38.01677825,-121.94699756380219,38.0155922,38.0179355,-121.9477451,-121.9459147
Alameda South Shore Alameda,37.76013945,-122.25321272681961,37.759984,37.7602628,-122.2533892,-122.2530625
E 18th St & Athol Av (57772) Oakland,44.9647613,-93.2532099,44.96476,44.964764,-93.25396,-93.252081
San Leandro BART (52541) San Leandro,37.7215513,-122.160358,37.7215013,37.7216013,-122.160408,-122.160308
24th Avenue (52517) Oakland,37.7901011,-122.2267545,37.7895108,37.791224,-122.2272637,-122.2257838
Hollis St & 65th St (56773) Emeryville,34.6838413,-99.9197752,34.6838308,34.6838638,-99.9255618,-99.914925
Fremont BART (53000) Fremont,37.5575875,-121.9772771,37.5575375,37.5576375,-121.9773271,-121.9772271
Berkley University and San Pablo Berkeley,NA,NA,NA,NA,NA,NA
Earth CA USA,37.42679565,-122.17398677286938,37.426532,37.427298,-122.17433,-122.17357
San Leandro St & Coliseum BART Walkway (59599) Oakland,37.7317644,-122.1701425,37.7317016,37.7319337,-122.1703526,-122.1700685
San Leandro St & Coliseum BART Walkway (59599) Oakland,37.7317644,-122.1701425,37.7317016,37.7319337,-122.1703526,-122.1700685
Broadway & 17th St (53335) Oakland,52.0353825,-1.8618609,52.0153825,52.0553825,-1.8818609,-1.8418609
Grand Av & Jean St (53885) Oakland,41.5416982,-90.56233598208806,41.5410245,41.5451764,-90.5646707,-90.55996
Hayward BART (55500) Hayward,37.669764,-122.086625,37.669714,37.669814,-122.086675,-122.086575
Dimond district CA USA,37.7997827,-122.2145767,37.7897827,37.8097827,-122.2245767,-122.2045767
Moser lane Oakland,NA,NA,NA,NA,NA,NA
Sales Force Center San Francisco,NA,NA,NA,NA,NA,NA
39th Avenue (52605) Oakland,37.7722695,-122.2205966,37.7713877,37.772775,-122.221268,-122.2202151
San Pablo Av & 40th St (55505) Emeryville,37.9569006,-122.3375187,37.9566735,37.9569006,-122.3375187,-122.3372024
Shattuck Av & Durant Av (55226) Berkeley,37.8480994,-122.265547,37.8445156,37.8520303,-122.2660822,-122.2650837
14th Street NB (52581) Oakland,37.8095602,-122.2859833,37.8094677,37.8095947,-122.2861371,-122.2855705
98th Avenue (52462) Oakland,37.7261901,-122.2008642,37.7236379,37.7276797,-122.2010842,-122.1986684
Northwood Park Oakland,40.0089448,-83.0064593,40.008759,40.0090838,-83.0092938,-83.002668
Fruitvale BART (55533) Oakland,37.7757945,-122.2254889,37.7757445,37.7758445,-122.2255389,-122.2254389
San Pablo Av & 40th St (55505) Emeryville,37.9569006,-122.3375187,37.9566735,37.9569006,-122.3375187,-122.3372024
San Pablo Av & Bancroft Way (55267) Berkeley,37.9569006,-122.3375187,37.9566735,37.9569006,-122.3375187,-122.3372024
Fruitvale (52601) Alameda,37.7748464,-122.2240955,37.7698464,37.7798464,-122.2290955,-122.2190955
San Pablo Av & Potrero Av (55506) El Cerrito,37.9569006,-122.3375187,37.9566735,37.9569006,-122.3375187,-122.3372024
Union City BART (50784) Union City,37.5897442,-122.0166447,37.5896942,37.5897942,-122.0166947,-122.0165947
14th St & Broadway (12th St BART) (55503) Oakland,40.7380466,-73.9963408,40.7330466,40.7430466,-74.0013408,-73.9913408
Sacramento St & University Av (55998) Berkeley,38.3329577,-121.2647797,38.332957,38.332964,-121.2675267,-121.262945
Broadway & 19th St (19th St BART) (54700) Oakland,52.0353825,-1.8618609,52.0153825,52.0553825,-1.8818609,-1.8418609
San Pablo Av & Manila Av (El Cerrito City Hall) (51557) El Cerrito,37.9569006,-122.3375187,37.9566735,37.9569006,-122.3375187,-122.3372024
MacArthur at Fruitvale Oakland,37.8000987,-122.2163427,37.8000487,37.8001487,-122.2163927,-122.2162927
Park St & Otis Dr (57797) Alameda,42.3563732,-71.0624614,42.3513732,42.3613732,-71.0674614,-71.0574614
Fruitvale:Macarthur Oakland,37.8002045,-122.215789,37.8001545,37.8002545,-122.215839,-122.215739
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
Mowry Av & Farwell Dr (55780) Fremont,37.5647415,-121.9779268,37.5647415,37.5649524,-121.9779268,-121.9776208
Bayfair Oakland,NA,NA,NA,NA,NA,NA
San Leandro BART (55005) San Leandro,37.7215513,-122.160358,37.7215013,37.7216013,-122.160408,-122.160308
"Alameda, Oakland CA USA",37.7982203,-122.23138521258551,37.7968715,37.799542,-122.2332395,-122.2295763
Meekland Av & Paseo Grande (59011) San Leandro,37.6653811,-122.0984339,37.6646121,37.6663191,-122.0986017,-122.0975891
Hilltop mall stop CA USA,NA,NA,NA,NA,NA,NA
Hilltop mall stop CA USA,NA,NA,NA,NA,NA,NA
17th and Broadway Oakland,37.80623695,-122.26951806409821,37.8059675,37.8065065,-122.2698584,-122.2691777
NA NA,44.5349559,4.0038687,44.5349059,44.5350059,4.0038187,4.0039187
Grand Av & Lake Park Av (55808) Oakland,41.5416982,-90.56233598208806,41.5410245,41.5451764,-90.5646707,-90.55996
Thomas L Berkley Way at Franklin Oakland,NA,NA,NA,NA,NA,NA
Shattuck Sq & Center St (Downtown Berkeley BART) (55559) Berkeley,37.871677399999996,-122.26806900273172,37.8712375,37.8721118,-122.2683292,-122.2677939
10th St & Fallon St (55441) Oakland,44.9506026,-93.0975125,44.9456026,44.9556026,-93.1025125,-93.0925125
Christie Av & Pacific Park Plaza (50148) Emeryville,38.163407,-85.824041,38.16249,38.1642566,-85.825336,-85.8235739
20TH ST. & BROADWAY (52815) CA USA,37.7604997,-122.3885771,37.7554997,37.7654997,-122.3935771,-122.3835771
Middlefiel & Willow Palo Alto,NA,NA,NA,NA,NA,NA
Richmond BART Richmond,37.9364829,-122.3538432,37.9364329,37.9365329,-122.3538932,-122.3537932
Na CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
Cutting Blvd & Ohlone Greenway (Del Norte BART) (52307) El Cerrito,37.9254254,-122.3214566,37.9253939,37.9254254,-122.3214566,-122.3208624
Broadway and 14th Oakland,37.804232,-122.271406,37.804182,37.804282,-122.271456,-122.271356
B St. Hayward,37.6698995,-122.0872611,37.6648995,37.6748995,-122.0922611,-122.0822611
MacArthur Blvd & 62nd Av (55272) Oakland,37.7929815,-122.1999207,37.7927757,37.7930757,-122.2000027,-122.1997396
Unknown CA USA,34.5494417,-118.4155787,34.5450062,34.5537803,-118.4178504,-118.4122833
San Pablo Av & Dwight Way (57755) Berkeley,37.9569006,-122.3375187,37.9566735,37.9569006,-122.3375187,-122.3372024
none CA USA,40.5810143,-122.3545946,40.5809643,40.5810643,-122.3546446,-122.3545446
Allston Way & Shattuck Av (51096) Berkeley,37.8652517,-122.2969061,37.8650022,37.8654722,-122.2981278,-122.2958214
Market St & Arlington Av (51599) Oakland,35.0616172,-85.308698,35.0561878,35.0616172,-85.3097452,-85.308698
Monroe Av & Jackson St (51782) Albany,43.4953982,-97.2113232,43.488106,43.4997434,-97.21171,-97.2111151
Grimmer Blvd & Fremont Blvd (52990) Fremont,37.513926,-121.9657443,37.5129162,37.5156128,-121.9667268,-121.9651553
Bay Street Emeryville,37.834972,-122.29210689333551,37.8323358,37.837273,-122.2933173,-122.2911528
http://new.actransit.org/ CA USA,NA,NA,NA,NA,NA,NA
Fruitvale Bart CA USA,37.7757945,-122.2254889,37.7757445,37.7758445,-122.2255389,-122.2254389
Fruitvale Bart CA USA,37.7757945,-122.2254889,37.7757445,37.7758445,-122.2255389,-122.2254389
Embark Apt Building Oakland,NA,NA,NA,NA,NA,NA
12th Street & Broadway Oakland,-34.1269017,18.8526346,-34.1298499,-34.1244972,18.8506676,18.855069
